date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2022-05-15,China,414077.0,192.0,1750942.0,15642.0,414077.0,192.0,641798.0,369.0
2022-05-16,China,0.0,0.0,1750942.0,15642.0,414077.0,192.0,641798.0,369.0
2022-05-17,China,0.0,0.0,1750942.0,15642.0,414077.0,192.0,641798.0,369.0
2022-05-18,China,0.0,0.0,1750942.0,15642.0,414077.0,192.0,641798.0,369.0
2022-05-19,China,0.0,0.0,1750942.0,15642.0,414077.0,192.0,641798.0,369.0
2022-05-20,China,0.0,0.0,1750942.0,15642.0,414077.0,192.0,641798.0,369.0
2022-05-21,China,0.0,0.0,1750942.0,15642.0,414077.0,192.0,641798.0,369.0
2022-05-22,China,554051.0,347.0,2304993.0,15989.0,554051.0,347.0,968128.0,539.0
2022-05-23,China,0.0,0.0,2304993.0,15989.0,554051.0,347.0,968128.0,539.0
2022-05-24,China,0.0,0.0,2304993.0,15989.0,554051.0,347.0,968128.0,539.0
2022-05-25,China,0.0,0.0,2304993.0,15989.0,554051.0,347.0,968128.0,539.0
2022-05-26,China,0.0,0.0,2304993.0,15989.0,554051.0,347.0,968128.0,539.0
2022-05-27,China,0.0,0.0,2304993.0,15989.0,554051.0,347.0,968128.0,539.0
2022-05-28,China,0.0,0.0,2304993.0,15989.0,554051.0,347.0,968128.0,539.0
2022-05-29,China,573340.0,669.0,2878333.0,16658.0,573340.0,669.0,1127391.0,1016.0
2022-05-30,China,0.0,0.0,2878333.0,16658.0,573340.0,669.0,1127391.0,1016.0
2022-05-31,China,0.0,0.0,2878333.0,16658.0,573340.0,669.0,1127391.0,1016.0
2022-06-01,China,0.0,0.0,2878333.0,16658.0,573340.0,669.0,1127391.0,1016.0
2022-06-02,China,0.0,0.0,2878333.0,16658.0,573340.0,669.0,1127391.0,1016.0
2022-06-03,China,0.0,0.0,2878333.0,16658.0,573340.0,669.0,1127391.0,1016.0
2022-06-04,China,0.0,0.0,2878333.0,16658.0,573340.0,669.0,1127391.0,1016.0
2022-06-05,China,513969.0,1044.0,3392302.0,17702.0,513969.0,1044.0,1087309.0,1713.0
2022-06-06,China,0.0,0.0,3392302.0,17702.0,513969.0,1044.0,1087309.0,1713.0
2022-06-07,China,0.0,0.0,3392302.0,17702.0,513969.0,1044.0,1087309.0,1713.0
2022-06-08,China,0.0,0.0,3392302.0,17702.0,513969.0,1044.0,1087309.0,1713.0
2022-06-09,China,0.0,0.0,3392302.0,17702.0,513969.0,1044.0,1087309.0,1713.0
2022-06-10,China,0.0,0.0,3392302.0,17702.0,513969.0,1044.0,1087309.0,1713.0
2022-06-11,China,0.0,0.0,3392302.0,17702.0,513969.0,1044.0,1087309.0,1713.0
2022-06-12,China,489982.0,1194.0,3882284.0,18896.0,489982.0,1194.0,1003951.0,2238.0
2022-06-13,China,0.0,0.0,3882284.0,18896.0,489982.0,1194.0,1003951.0,2238.0
2022-06-14,China,0.0,0.0,3882284.0,18896.0,489982.0,1194.0,1003951.0,2238.0
2022-06-15,China,0.0,0.0,3882284.0,18896.0,489982.0,1194.0,1003951.0,2238.0
2022-06-16,China,0.0,0.0,3882284.0,18896.0,489982.0,1194.0,1003951.0,2238.0
2022-06-17,China,0.0,0.0,3882284.0,18896.0,489982.0,1194.0,1003951.0,2238.0
2022-06-18,China,0.0,0.0,3882284.0,18896.0,489982.0,1194.0,1003951.0,2238.0
2022-06-19,China,406469.0,1091.0,4288753.0,19987.0,406469.0,1091.0,896451.0,2285.0
2022-06-20,China,0.0,0.0,4288753.0,19987.0,406469.0,1091.0,896451.0,2285.0
2022-06-21,China,0.0,0.0,4288753.0,19987.0,406469.0,1091.0,896451.0,2285.0
2022-06-22,China,0.0,0.0,4288753.0,19987.0,406469.0,1091.0,896451.0,2285.0
2022-06-23,China,0.0,0.0,4288753.0,19987.0,406469.0,1091.0,896451.0,2285.0
2022-06-24,China,0.0,0.0,4288753.0,19987.0,406469.0,1091.0,896451.0,2285.0
2022-06-25,China,0.0,0.0,4288753.0,19987.0,406469.0,1091.0,896451.0,2285.0
2022-06-26,China,323183.0,982.0,4611936.0,20969.0,323183.0,982.0,729652.0,2073.0
2022-06-27,China,0.0,0.0,4611936.0,20969.0,323183.0,982.0,729652.0,2073.0
2022-06-28,China,0.0,0.0,4611936.0,20969.0,323183.0,982.0,729652.0,2073.0
2022-06-29,China,0.0,0.0,4611936.0,20969.0,323183.0,982.0,729652.0,2073.0
2022-06-30,China,0.0,0.0,4611936.0,20969.0,323183.0,982.0,729652.0,2073.0
2022-07-01,China,0.0,0.0,4611936.0,20969.0,323183.0,982.0,729652.0,2073.0
2022-07-02,China,0.0,0.0,4611936.0,20969.0,323183.0,982.0,729652.0,2073.0
2022-07-03,China,230021.0,689.0,4841957.0,21658.0,230021.0,689.0,553204.0,1671.0
2022-07-04,China,0.0,0.0,4841957.0,21658.0,230021.0,689.0,553204.0,1671.0
2022-07-05,China,0.0,0.0,4841957.0,21658.0,230021.0,689.0,553204.0,1671.0
2022-07-06,China,0.0,0.0,4841957.0,21658.0,230021.0,689.0,553204.0,1671.0
2022-07-07,China,0.0,0.0,4841957.0,21658.0,230021.0,689.0,553204.0,1671.0
2022-07-08,China,0.0,0.0,4841957.0,21658.0,230021.0,689.0,553204.0,1671.0
2022-07-09,China,0.0,0.0,4841957.0,21658.0,230021.0,689.0,553204.0,1671.0
2022-07-10,China,223915.0,709.0,5065872.0,22367.0,223915.0,709.0,453936.0,1398.0
2022-07-11,China,0.0,0.0,5065872.0,22367.0,223915.0,709.0,453936.0,1398.0
2022-07-12,China,0.0,0.0,5065872.0,22367.0,223915.0,709.0,453936.0,1398.0
2022-07-13,China,0.0,0.0,5065872.0,22367.0,223915.0,709.0,453936.0,1398.0
2022-07-14,China,0.0,0.0,5065872.0,22367.0,223915.0,709.0,453936.0,1398.0
2022-07-15,China,0.0,0.0,5065872.0,22367.0,223915.0,709.0,453936.0,1398.0
2022-07-16,China,0.0,0.0,5065872.0,22367.0,223915.0,709.0,453936.0,1398.0
2022-07-17,China,197555.0,528.0,5263427.0,22895.0,197555.0,528.0,421470.0,1237.0
2022-07-18,China,0.0,0.0,5263427.0,22895.0,197555.0,528.0,421470.0,1237.0
2022-07-19,China,0.0,0.0,5263427.0,22895.0,197555.0,528.0,421470.0,1237.0
2022-07-20,China,0.0,0.0,5263427.0,22895.0,197555.0,528.0,421470.0,1237.0
2022-07-21,China,0.0,0.0,5263427.0,22895.0,197555.0,528.0,421470.0,1237.0
2022-07-22,China,0.0,0.0,5263427.0,22895.0,197555.0,528.0,421470.0,1237.0
2022-07-23,China,0.0,0.0,5263427.0,22895.0,197555.0,528.0,421470.0,1237.0
2022-07-24,China,180690.0,458.0,5444117.0,23353.0,180690.0,458.0,378245.0,986.0
2022-07-25,China,0.0,0.0,5444117.0,23353.0,180690.0,458.0,378245.0,986.0
2022-07-26,China,0.0,0.0,5444117.0,23353.0,180690.0,458.0,378245.0,986.0
2022-07-27,China,0.0,0.0,5444117.0,23353.0,180690.0,458.0,378245.0,986.0
2022-07-28,China,0.0,0.0,5444117.0,23353.0,180690.0,458.0,378245.0,986.0
2022-07-29,China,0.0,0.0,5444117.0,23353.0,180690.0,458.0,378245.0,986.0
2022-07-30,China,0.0,0.0,5444117.0,23353.0,180690.0,458.0,378245.0,986.0
2022-07-31,China,172003.0,351.0,5616120.0,23704.0,172003.0,351.0,352693.0,809.0
2022-08-01,China,0.0,0.0,5616120.0,23704.0,172003.0,351.0,352693.0,809.0
2022-08-02,China,0.0,0.0,5616120.0,23704.0,172003.0,351.0,352693.0,809.0
2022-08-03,China,0.0,0.0,5616120.0,23704.0,172003.0,351.0,352693.0,809.0
2022-08-04,China,0.0,0.0,5616120.0,23704.0,172003.0,351.0,352693.0,809.0
2022-08-05,China,0.0,0.0,5616120.0,23704.0,172003.0,351.0,352693.0,809.0
2022-08-06,China,0.0,0.0,5616120.0,23704.0,172003.0,351.0,352693.0,809.0
2022-08-07,China,163340.0,330.0,5779460.0,24034.0,163340.0,330.0,335343.0,681.0
2022-08-08,China,0.0,0.0,5779460.0,24034.0,163340.0,330.0,335343.0,681.0
2022-08-09,China,0.0,0.0,5779460.0,24034.0,163340.0,330.0,335343.0,681.0
2022-08-10,China,0.0,0.0,5779460.0,24034.0,163340.0,330.0,335343.0,681.0
2022-08-11,China,0.0,0.0,5779460.0,24034.0,163340.0,330.0,335343.0,681.0
2022-08-12,China,0.0,0.0,5779460.0,24034.0,163340.0,330.0,335343.0,681.0
2022-08-13,China,0.0,0.0,5779460.0,24034.0,163340.0,330.0,335343.0,681.0
2022-08-14,China,166696.0,224.0,5946156.0,24258.0,166696.0,224.0,330036.0,554.0
2022-08-15,China,0.0,0.0,5946156.0,24258.0,166696.0,224.0,330036.0,554.0
2022-08-16,China,0.0,0.0,5946156.0,24258.0,166696.0,224.0,330036.0,554.0
2022-08-17,China,0.0,0.0,5946156.0,24258.0,166696.0,224.0,330036.0,554.0
2022-08-18,China,0.0,0.0,5946156.0,24258.0,166696.0,224.0,330036.0,554.0
2022-08-19,China,0.0,0.0,5946156.0,24258.0,166696.0,224.0,330036.0,554.0
2022-08-20,China,0.0,0.0,5946156.0,24258.0,166696.0,224.0,330036.0,554.0
2022-08-21,China,172424.0,241.0,6118580.0,24499.0,172424.0,241.0,339120.0,465.0
2022-08-22,China,0.0,0.0,6118580.0,24499.0,172424.0,241.0,339120.0,465.0
2022-08-23,China,0.0,0.0,6118580.0,24499.0,172424.0,241.0,339120.0,465.0
2022-08-24,China,0.0,0.0,6118580.0,24499.0,172424.0,241.0,339120.0,465.0
2022-08-25,China,0.0,0.0,6118580.0,24499.0,172424.0,241.0,339120.0,465.0
2022-08-26,China,0.0,0.0,6118580.0,24499.0,172424.0,241.0,339120.0,465.0
2022-08-27,China,0.0,0.0,6118580.0,24499.0,172424.0,241.0,339120.0,465.0
2022-08-28,China,194464.0,267.0,6313044.0,24766.0,194464.0,267.0,366888.0,508.0
2022-08-29,China,0.0,0.0,6313044.0,24766.0,194464.0,267.0,366888.0,508.0
2022-08-30,China,0.0,0.0,6313044.0,24766.0,194464.0,267.0,366888.0,508.0
2022-08-31,China,0.0,0.0,6313044.0,24766.0,194464.0,267.0,366888.0,508.0
2022-09-01,China,0.0,0.0,6313044.0,24766.0,194464.0,267.0,366888.0,508.0
2022-09-02,China,0.0,0.0,6313044.0,24766.0,194464.0,267.0,366888.0,508.0
2022-09-03,China,0.0,0.0,6313044.0,24766.0,194464.0,267.0,366888.0,508.0
2022-09-04,China,238044.0,292.0,6551088.0,25058.0,238044.0,292.0,432508.0,559.0
2022-09-05,China,0.0,0.0,6551088.0,25058.0,238044.0,292.0,432508.0,559.0
2022-09-06,China,0.0,0.0,6551088.0,25058.0,238044.0,292.0,432508.0,559.0
2022-09-07,China,0.0,0.0,6551088.0,25058.0,238044.0,292.0,432508.0,559.0
2022-09-08,China,0.0,0.0,6551088.0,25058.0,238044.0,292.0,432508.0,559.0
2022-09-09,China,0.0,0.0,6551088.0,25058.0,238044.0,292.0,432508.0,559.0
2022-09-10,China,0.0,0.0,6551088.0,25058.0,238044.0,292.0,432508.0,559.0
2022-09-11,China,263288.0,296.0,6814376.0,25354.0,263288.0,296.0,501332.0,588.0
2022-09-12,China,0.0,0.0,6814376.0,25354.0,263288.0,296.0,501332.0,588.0
2022-09-13,China,0.0,0.0,6814376.0,25354.0,263288.0,296.0,501332.0,588.0
2022-09-14,China,0.0,0.0,6814376.0,25354.0,263288.0,296.0,501332.0,588.0
2022-09-15,China,0.0,0.0,6814376.0,25354.0,263288.0,296.0,501332.0,588.0
2022-09-16,China,0.0,0.0,6814376.0,25354.0,263288.0,296.0,501332.0,588.0
2022-09-17,China,0.0,0.0,6814376.0,25354.0,263288.0,296.0,501332.0,588.0
2022-09-18,China,297693.0,358.0,7112069.0,25712.0,297693.0,358.0,560981.0,654.0
2022-09-19,China,0.0,0.0,7112069.0,25712.0,297693.0,358.0,560981.0,654.0
2022-09-20,China,0.0,0.0,7112069.0,25712.0,297693.0,358.0,560981.0,654.0
2022-09-21,China,0.0,0.0,7112069.0,25712.0,297693.0,358.0,560981.0,654.0
2022-09-22,China,0.0,0.0,7112069.0,25712.0,297693.0,358.0,560981.0,654.0
2022-09-23,China,0.0,0.0,7112069.0,25712.0,297693.0,358.0,560981.0,654.0
2022-09-24,China,0.0,0.0,7112069.0,25712.0,297693.0,358.0,560981.0,654.0
2022-09-25,China,292476.0,532.0,7404545.0,26244.0,292476.0,532.0,590169.0,890.0
2022-09-26,China,0.0,0.0,7404545.0,26244.0,292476.0,532.0,590169.0,890.0
2022-09-27,China,0.0,0.0,7404545.0,26244.0,292476.0,532.0,590169.0,890.0
2022-09-28,China,0.0,0.0,7404545.0,26244.0,292476.0,532.0,590169.0,890.0
2022-09-29,China,0.0,0.0,7404545.0,26244.0,292476.0,532.0,590169.0,890.0
2022-09-30,China,0.0,0.0,7404545.0,26244.0,292476.0,532.0,590169.0,890.0
2022-10-01,China,0.0,0.0,7404545.0,26244.0,292476.0,532.0,590169.0,890.0
2022-10-02,China,303092.0,365.0,7707637.0,26609.0,303092.0,365.0,595568.0,897.0
2022-10-03,China,0.0,0.0,7707637.0,26609.0,303092.0,365.0,595568.0,897.0
2022-10-04,China,0.0,0.0,7707637.0,26609.0,303092.0,365.0,595568.0,897.0
2022-10-05,China,0.0,0.0,7707637.0,26609.0,303092.0,365.0,595568.0,897.0
2022-10-06,China,0.0,0.0,7707637.0,26609.0,303092.0,365.0,595568.0,897.0
2022-10-07,China,0.0,0.0,7707637.0,26609.0,303092.0,365.0,595568.0,897.0
2022-10-08,China,0.0,0.0,7707637.0,26609.0,303092.0,365.0,595568.0,897.0
2022-10-09,China,333830.0,435.0,8041467.0,27044.0,333830.0,435.0,636922.0,800.0
2022-10-10,China,0.0,0.0,8041467.0,27044.0,333830.0,435.0,636922.0,800.0
2022-10-11,China,0.0,0.0,8041467.0,27044.0,333830.0,435.0,636922.0,800.0
2022-10-12,China,0.0,0.0,8041467.0,27044.0,333830.0,435.0,636922.0,800.0
2022-10-13,China,0.0,0.0,8041467.0,27044.0,333830.0,435.0,636922.0,800.0
2022-10-14,China,0.0,0.0,8041467.0,27044.0,333830.0,435.0,636922.0,800.0
2022-10-15,China,0.0,0.0,8041467.0,27044.0,333830.0,435.0,636922.0,800.0
2022-10-16,China,328910.0,427.0,8370377.0,27471.0,328910.0,427.0,662740.0,862.0
2022-10-17,China,0.0,0.0,8370377.0,27471.0,328910.0,427.0,662740.0,862.0
2022-10-18,China,0.0,0.0,8370377.0,27471.0,328910.0,427.0,662740.0,862.0
2022-10-19,China,0.0,0.0,8370377.0,27471.0,328910.0,427.0,662740.0,862.0
2022-10-20,China,0.0,0.0,8370377.0,27471.0,328910.0,427.0,662740.0,862.0
2022-10-21,China,0.0,0.0,8370377.0,27471.0,328910.0,427.0,662740.0,862.0
2022-10-22,China,0.0,0.0,8370377.0,27471.0,328910.0,427.0,662740.0,862.0
2022-10-23,China,285348.0,479.0,8655725.0,27950.0,285348.0,479.0,614258.0,906.0
2022-10-24,China,0.0,0.0,8655725.0,27950.0,285348.0,479.0,614258.0,906.0
2022-10-25,China,0.0,0.0,8655725.0,27950.0,285348.0,479.0,614258.0,906.0
2022-10-26,China,0.0,0.0,8655725.0,27950.0,285348.0,479.0,614258.0,906.0
2022-10-27,China,0.0,0.0,8655725.0,27950.0,285348.0,479.0,614258.0,906.0
2022-10-28,China,0.0,0.0,8655725.0,27950.0,285348.0,479.0,614258.0,906.0
2022-10-29,China,0.0,0.0,8655725.0,27950.0,285348.0,479.0,614258.0,906.0
2022-10-30,China,257994.0,510.0,8913719.0,28460.0,257994.0,510.0,543342.0,989.0
2022-10-31,China,0.0,0.0,8913719.0,28460.0,257994.0,510.0,543342.0,989.0
2022-11-01,China,0.0,0.0,8913719.0,28460.0,257994.0,510.0,543342.0,989.0
2022-11-02,China,0.0,0.0,8913719.0,28460.0,257994.0,510.0,543342.0,989.0
2022-11-03,China,0.0,0.0,8913719.0,28460.0,257994.0,510.0,543342.0,989.0
2022-11-04,China,0.0,0.0,8913719.0,28460.0,257994.0,510.0,543342.0,989.0
2022-11-05,China,0.0,0.0,8913719.0,28460.0,257994.0,510.0,543342.0,989.0
2022-11-06,China,219102.0,479.0,9132821.0,28939.0,219102.0,479.0,477096.0,989.0
2022-11-07,China,0.0,0.0,9132821.0,28939.0,219102.0,479.0,477096.0,989.0
2022-11-08,China,0.0,0.0,9132821.0,28939.0,219102.0,479.0,477096.0,989.0
2022-11-09,China,0.0,0.0,9132821.0,28939.0,219102.0,479.0,477096.0,989.0
2022-11-10,China,0.0,0.0,9132821.0,28939.0,219102.0,479.0,477096.0,989.0
2022-11-11,China,0.0,0.0,9132821.0,28939.0,219102.0,479.0,477096.0,989.0
2022-11-12,China,0.0,0.0,9132821.0,28939.0,219102.0,479.0,477096.0,989.0
2022-11-13,China,171745.0,431.0,9304566.0,29370.0,171745.0,431.0,390847.0,910.0
2022-11-14,China,0.0,0.0,9304566.0,29370.0,171745.0,431.0,390847.0,910.0
2022-11-15,China,0.0,0.0,9304566.0,29370.0,171745.0,431.0,390847.0,910.0
2022-11-16,China,0.0,0.0,9304566.0,29370.0,171745.0,431.0,390847.0,910.0
2022-11-17,China,0.0,0.0,9304566.0,29370.0,171745.0,431.0,390847.0,910.0
2022-11-18,China,0.0,0.0,9304566.0,29370.0,171745.0,431.0,390847.0,910.0
2022-11-19,China,0.0,0.0,9304566.0,29370.0,171745.0,431.0,390847.0,910.0
2022-11-20,China,158813.0,468.0,9463379.0,29838.0,158813.0,468.0,330558.0,899.0
2022-11-21,China,0.0,0.0,9463379.0,29838.0,158813.0,468.0,330558.0,899.0
2022-11-22,China,0.0,0.0,9463379.0,29838.0,158813.0,468.0,330558.0,899.0
2022-11-23,China,0.0,0.0,9463379.0,29838.0,158813.0,468.0,330558.0,899.0
2022-11-24,China,0.0,0.0,9463379.0,29838.0,158813.0,468.0,330558.0,899.0
2022-11-25,China,0.0,0.0,9463379.0,29838.0,158813.0,468.0,330558.0,899.0
2022-11-26,China,0.0,0.0,9463379.0,29838.0,158813.0,468.0,330558.0,899.0
2022-11-27,China,144205.0,354.0,9607584.0,30192.0,144205.0,354.0,303018.0,822.0
2022-11-28,China,0.0,0.0,9607584.0,30192.0,144205.0,354.0,303018.0,822.0
2022-11-29,China,0.0,0.0,9607584.0,30192.0,144205.0,354.0,303018.0,822.0
2022-11-30,China,0.0,0.0,9607584.0,30192.0,144205.0,354.0,303018.0,822.0
2022-12-01,China,0.0,0.0,9607584.0,30192.0,144205.0,354.0,303018.0,822.0
2022-12-02,China,0.0,0.0,9607584.0,30192.0,144205.0,354.0,303018.0,822.0
2022-12-03,China,0.0,0.0,9607584.0,30192.0,144205.0,354.0,303018.0,822.0
2022-12-04,China,146141.0,375.0,9753725.0,30567.0,146141.0,375.0,290346.0,729.0
2022-12-05,China,0.0,0.0,9753725.0,30567.0,146141.0,375.0,290346.0,729.0
2022-12-06,China,0.0,0.0,9753725.0,30567.0,146141.0,375.0,290346.0,729.0
2022-12-07,China,0.0,0.0,9753725.0,30567.0,146141.0,375.0,290346.0,729.0
2022-12-08,China,0.0,0.0,9753725.0,30567.0,146141.0,375.0,290346.0,729.0
2022-12-09,China,0.0,0.0,9753725.0,30567.0,146141.0,375.0,290346.0,729.0
2022-12-10,China,0.0,0.0,9753725.0,30567.0,146141.0,375.0,290346.0,729.0
2022-12-11,China,1117898.0,871.0,10871623.0,31438.0,1117898.0,871.0,1264039.0,1246.0
2022-12-12,China,0.0,0.0,10871623.0,31438.0,1117898.0,871.0,1264039.0,1246.0
2022-12-13,China,0.0,0.0,10871623.0,31438.0,1117898.0,871.0,1264039.0,1246.0
2022-12-14,China,0.0,0.0,10871623.0,31438.0,1117898.0,871.0,1264039.0,1246.0
2022-12-15,China,0.0,0.0,10871623.0,31438.0,1117898.0,871.0,1264039.0,1246.0
2022-12-16,China,0.0,0.0,10871623.0,31438.0,1117898.0,871.0,1264039.0,1246.0
2022-12-17,China,0.0,0.0,10871623.0,31438.0,1117898.0,871.0,1264039.0,1246.0
2022-12-18,China,11098550.0,1708.0,21970173.0,33146.0,11098550.0,1708.0,12216448.0,2579.0
2022-12-19,China,0.0,0.0,21970173.0,33146.0,11098550.0,1708.0,12216448.0,2579.0
2022-12-20,China,0.0,0.0,21970173.0,33146.0,11098550.0,1708.0,12216448.0,2579.0
2022-12-21,China,0.0,0.0,21970173.0,33146.0,11098550.0,1708.0,12216448.0,2579.0
2022-12-22,China,0.0,0.0,21970173.0,33146.0,11098550.0,1708.0,12216448.0,2579.0
2022-12-23,China,0.0,0.0,21970173.0,33146.0,11098550.0,1708.0,12216448.0,2579.0
2022-12-24,China,0.0,0.0,21970173.0,33146.0,11098550.0,1708.0,12216448.0,2579.0
2022-12-25,China,40475477.0,5849.0,62445650.0,38995.0,40475477.0,5849.0,51574027.0,7557.0
2022-12-26,China,0.0,0.0,62445650.0,38995.0,40475477.0,5849.0,51574027.0,7557.0
2022-12-27,China,0.0,0.0,62445650.0,38995.0,40475477.0,5849.0,51574027.0,7557.0
2022-12-28,China,0.0,0.0,62445650.0,38995.0,40475477.0,5849.0,51574027.0,7557.0
2022-12-29,China,0.0,0.0,62445650.0,38995.0,40475477.0,5849.0,51574027.0,7557.0
2022-12-30,China,0.0,0.0,62445650.0,38995.0,40475477.0,5849.0,51574027.0,7557.0
2022-12-31,China,0.0,0.0,62445650.0,38995.0,40475477.0,5849.0,51574027.0,7557.0
2023-01-01,China,24644876.0,17893.0,87090526.0,56888.0,24644876.0,17893.0,65120353.0,23742.0
2023-01-02,China,0.0,0.0,87090526.0,56888.0,24644876.0,17893.0,65120353.0,23742.0
2023-01-03,China,0.0,0.0,87090526.0,56888.0,24644876.0,17893.0,65120353.0,23742.0
2023-01-04,China,0.0,0.0,87090526.0,56888.0,24644876.0,17893.0,65120353.0,23742.0
2023-01-05,China,0.0,0.0,87090526.0,56888.0,24644876.0,17893.0,65120353.0,23742.0
2023-01-06,China,0.0,0.0,87090526.0,56888.0,24644876.0,17893.0,65120353.0,23742.0
2023-01-07,China,0.0,0.0,87090526.0,56888.0,24644876.0,17893.0,65120353.0,23742.0
2023-01-08,China,8061762.0,12991.0,95152288.0,69879.0,8061762.0,12991.0,32706638.0,30884.0
2023-01-09,China,0.0,0.0,95152288.0,69879.0,8061762.0,12991.0,32706638.0,30884.0
2023-01-10,China,0.0,0.0,95152288.0,69879.0,8061762.0,12991.0,32706638.0,30884.0
2023-01-11,China,0.0,0.0,95152288.0,69879.0,8061762.0,12991.0,32706638.0,30884.0
2023-01-12,China,0.0,0.0,95152288.0,69879.0,8061762.0,12991.0,32706638.0,30884.0
2023-01-13,China,0.0,0.0,95152288.0,69879.0,8061762.0,12991.0,32706638.0,30884.0
2023-01-14,China,0.0,0.0,95152288.0,69879.0,8061762.0,12991.0,32706638.0,30884.0
2023-01-15,China,2361571.0,0.0,97513859.0,69879.0,2361571.0,0.0,10423333.0,12991.0
2023-01-16,China,0.0,0.0,97513859.0,69879.0,2361571.0,0.0,10423333.0,12991.0
2023-01-17,China,0.0,0.0,97513859.0,69879.0,2361571.0,0.0,10423333.0,12991.0
2023-01-18,China,0.0,0.0,97513859.0,69879.0,2361571.0,0.0,10423333.0,12991.0
2023-01-19,China,0.0,0.0,97513859.0,69879.0,2361571.0,0.0,10423333.0,12991.0
2023-01-20,China,0.0,0.0,97513859.0,69879.0,2361571.0,0.0,10423333.0,12991.0
2023-01-21,China,0.0,0.0,97513859.0,69879.0,2361571.0,0.0,10423333.0,12991.0
2023-01-22,China,755183.0,0.0,98269042.0,69879.0,755183.0,0.0,3116754.0,0.0
2023-01-23,China,0.0,0.0,98269042.0,69879.0,755183.0,0.0,3116754.0,0.0
2023-01-24,China,0.0,0.0,98269042.0,69879.0,755183.0,0.0,3116754.0,0.0
2023-01-25,China,0.0,0.0,98269042.0,69879.0,755183.0,0.0,3116754.0,0.0
2023-01-26,China,0.0,0.0,98269042.0,69879.0,755183.0,0.0,3116754.0,0.0
2023-01-27,China,0.0,0.0,98269042.0,69879.0,755183.0,0.0,3116754.0,0.0
2023-01-28,China,0.0,0.0,98269042.0,69879.0,755183.0,0.0,3116754.0,0.0
2023-01-29,China,175542.0,0.0,98444584.0,69879.0,175542.0,0.0,930725.0,0.0
2023-01-30,China,0.0,0.0,98444584.0,69879.0,175542.0,0.0,930725.0,0.0
2023-01-31,China,0.0,0.0,98444584.0,69879.0,175542.0,0.0,930725.0,0.0
2023-02-01,China,0.0,0.0,98444584.0,69879.0,175542.0,0.0,930725.0,0.0
2023-02-02,China,0.0,0.0,98444584.0,69879.0,175542.0,0.0,930725.0,0.0
2023-02-03,China,0.0,0.0,98444584.0,69879.0,175542.0,0.0,930725.0,0.0
2023-02-04,China,0.0,0.0,98444584.0,69879.0,175542.0,0.0,930725.0,0.0
2023-02-05,China,192969.0,47687.0,98637553.0,117566.0,192969.0,47687.0,368511.0,47687.0
2023-02-06,China,0.0,0.0,98637553.0,117566.0,192969.0,47687.0,368511.0,47687.0
2023-02-07,China,0.0,0.0,98637553.0,117566.0,192969.0,47687.0,368511.0,47687.0
2023-02-08,China,0.0,0.0,98637553.0,117566.0,192969.0,47687.0,368511.0,47687.0
2023-02-09,China,0.0,0.0,98637553.0,117566.0,192969.0,47687.0,368511.0,47687.0
2023-02-10,China,0.0,0.0,98637553.0,117566.0,192969.0,47687.0,368511.0,47687.0
2023-02-11,China,0.0,0.0,98637553.0,117566.0,192969.0,47687.0,368511.0,47687.0
2023-02-12,China,148174.0,1360.0,98785727.0,118926.0,148174.0,1360.0,341143.0,49047.0
2023-02-13,China,0.0,0.0,98785727.0,118926.0,148174.0,1360.0,341143.0,49047.0
2023-02-14,China,0.0,0.0,98785727.0,118926.0,148174.0,1360.0,341143.0,49047.0
2023-02-15,China,0.0,0.0,98785727.0,118926.0,148174.0,1360.0,341143.0,49047.0
2023-02-16,China,0.0,0.0,98785727.0,118926.0,148174.0,1360.0,341143.0,49047.0
2023-02-17,China,0.0,0.0,98785727.0,118926.0,148174.0,1360.0,341143.0,49047.0
2023-02-18,China,0.0,0.0,98785727.0,118926.0,148174.0,1360.0,341143.0,49047.0
2023-02-19,China,118748.0,537.0,98904475.0,119463.0,118748.0,537.0,266922.0,1897.0
2023-02-20,China,0.0,0.0,98904475.0,119463.0,118748.0,537.0,266922.0,1897.0
2023-02-21,China,0.0,0.0,98904475.0,119463.0,118748.0,537.0,266922.0,1897.0
2023-02-22,China,0.0,0.0,98904475.0,119463.0,118748.0,537.0,266922.0,1897.0
2023-02-23,China,0.0,0.0,98904475.0,119463.0,118748.0,537.0,266922.0,1897.0
2023-02-24,China,0.0,0.0,98904475.0,119463.0,118748.0,537.0,266922.0,1897.0
2023-02-25,China,0.0,0.0,98904475.0,119463.0,118748.0,537.0,266922.0,1897.0
2023-02-26,China,77670.0,358.0,98982145.0,119821.0,77670.0,358.0,196418.0,895.0
2023-02-27,China,0.0,0.0,98982145.0,119821.0,77670.0,358.0,196418.0,895.0
2023-02-28,China,0.0,0.0,98982145.0,119821.0,77670.0,358.0,196418.0,895.0
2023-03-01,China,0.0,0.0,98982145.0,119821.0,77670.0,358.0,196418.0,895.0
2023-03-02,China,0.0,0.0,98982145.0,119821.0,77670.0,358.0,196418.0,895.0
2023-03-03,China,0.0,0.0,98982145.0,119821.0,77670.0,358.0,196418.0,895.0
2023-03-04,China,0.0,0.0,98982145.0,119821.0,77670.0,358.0,196418.0,895.0
2023-03-05,China,84790.0,360.0,99066935.0,120181.0,84790.0,360.0,162460.0,718.0
